loan_amnt,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_il_6m,sec_app_chargeoff_within_12_mths,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount
14225, 60 months,0.1577,344.19,Team member,5 years,MORTGAGE,68000,Verified,42339,Fully Paid,n,,,home_improvement,Home improvement,357xx,AL,11.33,0,37742,3,51,,7,0,1122,0.25,21,w,0,0,16159.04,16159.04,14225,1934.04,0,0,0,42705,12748.3,,42826,0,58,1,INDIVIDUAL,,,,0,0,140183,2,1,0,1,14,26590,87,3,3,1122,25,4550,0,0,2,4,20026,2250,50,0,0,151,108,1,1,2,32,,1,66,0,1,4,6,7,4,4,15,1,7,,0,0,3,67,0,0,0,152472,27712,2250,30544,,,,,N,,,,,,,,,,,,,,
7200, 36 months,0.0791,225.33,Account manager ,< 1 year,RENT,36000,Source Verified,42339,Current,n,,,credit_card,Credit card refinancing,130xx,NY,12.62,0,39264,0,,,8,0,7138,0.68,22,w,3410.78,3410.78,4483.46,4483.46,3789.22,694.24,0,0,0,42948,225.33,42979,42948,0,,1,INDIVIDUAL,,,,0,0,26269,0,2,0,1,19,19131,88,1,2,2396,81,10500,0,0,0,3,3284,771,89.7,0,0,101,69,9,9,0,9,,19,,0,4,5,4,4,14,6,8,5,8,0,0,0,1,100,100,0,0,32256,26269,7500,21756,,,,,N,,,,,,,,,,,,,,
18000, 60 months,0.0917,375.14,Supervisory Special Agent,8 years,MORTGAGE,127000,Not Verified,42339,Fully Paid,n,,,home_improvement,Home improvement,220xx,VA,18.68,0,33848,0,,,9,0,4900,0.161,30,w,0,0,20079.76366,20079.76,18000,2079.76,0,0,0,42887,14100.44,,42948,0,,1,INDIVIDUAL,,,,0,0,822343,2,3,2,4,2,66383,87,0,1,3799,67,30417,0,10,1,6,91371,20026,18,0,0,279,248,24,2,6,75,,7,,0,2,3,2,3,19,3,5,3,9,0,0,0,3,100,0,0,0,896300,71283,24417,76275,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.1078,326.35,Team Lead,10+ years,RENT,120000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,921xx,CA,14.61,0,34243,0,50,,10,0,41324,0.843,33,w,5123.68,5123.68,6185.68,6185.68,4876.32,1309.36,0,0,0,42948,326.35,42979,42948,0,,1,INDIVIDUAL,,,,0,0,49852,3,1,2,4,5,8528,89,2,4,20407,85,49000,1,4,2,8,4985,5565,83.3,0,0,266,194,3,3,3,3,50,5,50,0,5,7,6,13,12,9,18,7,10,0,0,0,4,84.8,33.3,0,0,58571,49852,33300,9571,,,,,N,,,,,,,,,,,,,,
12000, 36 months,0.0849,378.76,Sales Manager,9 years,MORTGAGE,100000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,641xx,MO,11.76,1,38018,0,11,,12,0,24114,0.758,27,w,6046.48,6046.48,7182.29,7182.29,5953.52,1228.77,0,0,0,42948,378.76,42979,42948,0,,1,INDIVIDUAL,,,,0,0,154837,0,1,0,0,35,3962,33,1,2,6469,64,31800,0,1,0,2,12903,3775,84.7,0,0,127,142,7,7,3,7,,,11,0,6,9,7,16,4,10,19,9,12,0,0,0,1,96.2,57.1,0,0,178469,28076,24600,11849,,,,,N,,,,,,,,,,,,,,
10650, 36 months,0.1989,395.2,Assistant Scientist,6 years,RENT,87500,Verified,42339,Charged Off,n,,,house,Home buying,212xx,MD,11.41,2,40299,3,4,,14,0,3442,0.251,26,w,0,0,5207.3,5207.3,3022.93,2144.85,39.52,0,0,42826,350,,42917,0,,1,INDIVIDUAL,,,,0,0,23246,1,3,0,2,20,19804,74,1,7,851,58,13700,5,3,13,9,1660,2270,36.9,0,0,51,67,6,6,0,18,24,0,4,0,3,9,3,7,5,11,21,9,14,0,0,0,1,88,0,0,0,40458,23246,3600,26758,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.0917,159.4,warehousemen,6 years,RENT,24000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,967xx,HI,14.75,0,40544,0,,,8,0,4136,0.318,9,w,2531.92,2531.92,3022.23,3022.23,2468.08,554.15,0,0,0,42948,159.4,42979,42948,0,,1,INDIVIDUAL,,,,0,0,14573,2,2,0,0,37,10437,34,2,3,2310,33,13000,1,1,0,3,1822,8458,27.7,0,0,59,55,0,0,0,0,,18,,0,3,4,5,6,2,6,7,4,8,0,0,0,2,100,20,0,0,43879,14573,11700,30879,,,,,N,,,,,,,,,,,,,,
12000, 36 months,0.1148,395.6,Asset protection,10+ years,MORTGAGE,36000,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,452xx,OH,23.26,0,37530,1,24,,12,0,5818,0.684,17,w,0,0,13211.55959,13211.56,12000,1211.56,0,0,0,42767,8032.65,,42767,0,24,1,INDIVIDUAL,,,,0,707,87328,2,8,0,0,46,6364,23,2,3,3759,33,8500,0,0,1,3,7277,41,98.9,0,0,158,67,3,3,1,16,,5,,0,1,3,1,3,10,3,5,3,12,0,0,0,2,94.1,100,0,0,119194,12182,3800,28297,,,,,N,,,,,,,,,,,,,,
31500, 36 months,0.1078,1028,Senior Benefit Consultant ,10+ years,MORTGAGE,145000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,601xx,IL,29.82,2,31079,0,16,,13,0,40473,0.862,22,w,16139.64,16139.64,19484.84,19484.84,15360.36,4124.48,0,0,0,42948,1028,42979,42948,0,,1,INDIVIDUAL,,,,0,0,266869,0,2,1,2,11,38269,64,0,0,30027,77,46951,1,0,2,2,22239,4964,89.1,0,0,162,370,27,11,2,75,,11,16,0,4,5,5,7,7,9,12,5,13,0,0,0,1,90.9,40,0,0,334321,95671,45400,59882,,,,,N,,,,,,,,,,,,,,
30000, 36 months,0.1399,1025.19,Manager,10+ years,MORTGAGE,95000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,271xx,NC,18.97,0,37012,3,,,15,0,31432,0.61,26,w,15726.85,15726.85,19478.61,19478.61,14273.15,5205.46,0,0,0,42948,1025.19,42979,42948,0,35,1,INDIVIDUAL,,,,0,0,220193,2,3,0,1,19,70179,103,6,7,8962,61,51250,0,0,4,8,14679,5975,73,0,0,162,175,1,1,2,1,,1,,0,6,11,8,8,7,11,17,9,15,,0,0,6,96,66.7,0,0,249280,101611,35850,68402,,,,,N,,,,,,,,,,,,,,
24000, 36 months,0.0791,751.08,PROJECT MANAGER,2 years,MORTGAGE,95000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,787xx,TX,9.8,0,36434,0,,,8,0,30951,0.843,23,w,12041.36,12041.36,14266.74,14266.74,11958.64,2308.1,0,0,0,42948,751.08,42979,42948,0,,1,INDIVIDUAL,,,,0,0,426221,0,1,0,1,22,18252,72,2,3,13463,79,36700,1,0,2,5,53278,4370,87.6,0,0,22,194,7,7,5,7,,7,,0,4,4,5,10,1,6,17,5,8,0,0,0,2,100,80,0,0,450229,49203,35200,25529,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.0849,157.82,,n/a,RENT,43000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,080xx,NJ,17.25,0,33786,1,,68,13,1,5791,0.362,23,w,2519.3,2519.3,3000.93,3000.93,2480.7,520.23,0,0,0,42948,157.82,42979,42948,0,,1,INDIVIDUAL,,,,0,0,13640,1,2,1,1,7,7849,54,2,3,2632,45,16000,0,0,1,4,1137,5835,48.4,0,0,167,281,1,1,0,12,,1,,0,6,8,8,15,4,11,19,8,12,0,0,0,3,100,37.5,1,0,30654,13640,11300,14654,,,,,N,,,,,,,,,,,,,,
15000, 36 months,0.1148,494.5,Chief Inspector,3 years,RENT,55000,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,214xx,MD,18.82,0,34912,0,,,8,0,12503,0.579,13,w,0,0,16530.45257,16530.45,15000,1530.45,0,0,0,42887,5593.82,,42887,0,,1,INDIVIDUAL,,,,0,187,31196,0,1,1,1,9,18693,93,2,2,688,75,21600,0,1,2,3,4457,3303,21.4,0,0,55,244,7,7,0,7,,9,,0,3,5,4,7,2,7,11,5,8,0,0,0,3,100,0,0,0,41771,31196,4200,20171,,,,,N,,,,,,,,,,,,,,
28100, 36 months,0.1727,1005.63,Manager,10+ years,OWN,160000,Source Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,114xx,NY,14.97,0,37104,0,37,,12,0,17533,0.647,39,w,0,0,32104.84947,32104.85,28100,4004.85,0,0,0,42705,22115.95,,42948,0,37,1,INDIVIDUAL,,,,0,0,64869,3,2,1,2,9,44657,58,3,8,7012,61,27100,2,0,4,11,5897,8307,61.7,0,0,125,172,1,1,8,3,37,0,37,6,4,5,5,19,5,9,24,5,12,0,0,0,5,82.1,40,0,0,94108,64869,21700,61371,,,,,N,,,,,,,,,,,,,,
8000, 36 months,0.1399,273.39,dental assistant ,10+ years,MORTGAGE,38000,Verified,42339,Current,n,,,credit_card,Credit card refinancing,217xx,MD,31.81,0,36465,1,30,,11,0,13294,0.661,23,w,4193.7,4193.7,5178.87,5178.87,3806.3,1372.57,0,0,0,42948,273.39,42979,42948,1,,1,INDIVIDUAL,,,,0,214,114730,2,1,0,0,31,101436,,3,4,4138,66,20100,0,0,1,4,11473,2545,80.6,0,0,124,193,3,3,0,4,,4,30,0,3,8,4,11,3,10,20,8,11,0,0,0,3,95.7,75,0,0,121692,114730,13100,101592,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.1078,326.35,Director of Nursing,10+ years,RENT,136000,Source Verified,42339,Fully Paid,n,,,other,Other,917xx,CA,12.94,0,37926,0,34,,9,0,35708,0.776,25,w,0,0,10121.65,10121.65,10000,121.65,0,0,0,42401,10136.62,,42401,0,34,1,INDIVIDUAL,,,,0,0,67585,0,2,0,0,62,31877,75,1,2,15720,77,46000,0,0,0,2,7509,5430,78,0,0,121,145,9,9,3,9,,15,,1,3,5,4,10,8,7,14,5,9,0,0,0,1,92,25,0,0,88332,67585,24700,42332,,,,,N,,,,,,,,,,,,,,
12000, 36 months,0.1078,391.62,Truck driver,2 years,MORTGAGE,30000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,767xx,TX,14.4,0,36617,0,,,3,0,7614,0.856,9,w,6148.42,6148.42,7422.81,7422.81,5851.58,1571.23,0,0,0,42948,391.62,42979,42948,0,,1,INDIVIDUAL,,,,0,0,8024,0,1,1,1,12,410,22,0,0,3562,74,8900,0,2,0,1,2675,538,86.9,0,0,124,188,155,12,0,180,,,,0,1,2,1,4,4,2,5,2,3,0,0,0,1,100,100,0,0,10810,8024,4100,1910,,,,,N,,,,,,,,,,,,,,
35000, 36 months,0.1288,1177.27,Deputy ,10+ years,RENT,145000,Source Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,949xx,CA,13.25,0,35674,0,73,67,11,1,18334,0.528,30,w,0,0,40239.67201,40239.67,35000,5239.67,0,0,0,42887,21465.96,,42948,0,73,1,INDIVIDUAL,,,,0,0,143744,2,5,3,3,1,125410,95,1,2,9372,83,34700,1,1,3,5,13068,15396,51.4,0,0,158,219,12,1,3,12,,1,,1,4,5,5,13,13,6,14,5,11,0,0,0,4,96.2,60,1,0,166807,143744,31700,132107,,,,,N,,,,,,,,,,,,,,
25000, 60 months,0.1344,574.48,manager,8 years,RENT,104000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,920xx,CA,24.55,0,32813,0,,,22,0,17501,0.291,36,w,18803.44,18803.44,10868.45,10868.45,6196.56,4671.89,0,0,0,42948,574.48,42979,42948,0,,1,INDIVIDUAL,,,,0,0,82416,1,3,1,3,1,64915,87,2,7,3899,52,60100,1,4,3,10,3746,27467,35.4,0,0,115,313,7,1,0,7,,1,,0,8,11,13,17,13,19,23,11,22,0,0,0,3,100,7.7,0,0,135968,82416,42500,75868,,,,,N,,,,,,,,,,,,,,
21000, 60 months,0.098,444.13,Branch Manager,10+ years,MORTGAGE,162000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,335xx,FL,11.73,0,29921,1,52,58,9,1,26942,0.59,25,w,15421.09,15421.09,8409.89,8409.89,5578.91,2830.98,0,0,0,42948,444.13,42979,42948,0,43,1,INDIVIDUAL,,,,0,0,432928,2,2,1,1,12,26066,49,1,3,16813,59,45300,0,0,3,5,48103,9575,67,0,0,252,408,4,4,4,15,,6,,0,4,6,7,7,10,6,10,4,9,,0,0,3,88,50,0,0,480801,53008,38300,53001,,,,,N,,,,,,,,,,,,,,
22350, 60 months,0.1948,585.7,Conductor ,9 years,MORTGAGE,85000,Verified,42339,Charged Off,n,,,credit_card,Credit card refinancing,256xx,WV,35.79,0,38139,1,,,12,0,35298,0.713,32,w,0,0,4039.43,4039.43,1638.27,2401.16,0,0,0,42583,585.7,,42948,0,,1,INDIVIDUAL,,,,0,0,158687,0,3,0,0,31,46342,57,0,2,12670,62,49500,3,3,1,2,13224,10061,74.5,0,0,97,138,22,22,2,23,,2,,0,4,5,6,13,7,8,23,5,12,0,0,0,0,100,66.7,0,0,218839,81640,39400,81529,,,,,N,,,,,,,,,,,,,,
13600, 36 months,0.1577,476.6,Senior Payroll Coordinator,4 years,OWN,40000,Not Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,631xx,MO,13.92,0,34394,1,,,18,0,11071,0.171,43,w,0,0,6642.61,6642.61,4545.87,2096.74,0,0,0,42795,476.6,,42948,0,,1,INDIVIDUAL,,,,0,0,134517,1,1,2,3,3,10488,95,3,4,8172,29,64600,3,0,5,7,8968,41228,16.5,0,0,243,261,8,3,4,11,,1,,0,1,3,6,16,8,16,31,3,18,0,0,0,5,100,16.7,0,0,205600,21559,49400,11000,,,,,N,,,,,,,,,,,,,,
9600, 36 months,0.1199,318.82,crew member,10+ years,RENT,43420,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,921xx,CA,7.19,0,38139,0,,,13,0,11693,0.722,19,w,4961.61,4961.61,6041.59,6041.59,4638.39,1403.2,0,0,0,42948,318.82,42979,42948,0,,1,INDIVIDUAL,,,,0,0,24266,1,5,0,2,15,12573,100,1,1,6045,84,16200,0,0,1,3,2206,2007,85.4,0,0,134,138,5,5,0,5,,0,,0,5,5,6,9,6,8,13,5,13,0,0,0,1,100,80,0,0,28773,24266,13700,12573,,,,,N,,,,,,,,,,,,,,
28000, 60 months,0.1577,677.49,AVP,3 years,MORTGAGE,105000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,085xx,NJ,31.83,0,37681,0,,97,20,1,22360,0.384,28,w,21394.29,21394.29,12844.85,12844.85,6605.71,6205.27,33.87,0,0,42948,677.49,42979,42948,0,,1,INDIVIDUAL,,,,0,0,111836,1,5,3,4,1,89476,86,2,5,12676,63,58300,4,0,8,9,5592,28275,40.2,0,0,139,153,7,1,0,7,,9,,0,7,10,8,9,11,15,17,10,20,0,0,0,5,100,25,1,0,162914,111836,47300,104614,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.1288,168.19,Caregiver,5 years,OWN,25000,Not Verified,42339,Current,n,,,other,Other,940xx,CA,30.94,0,40087,0,32,,9,0,5818,0.371,12,w,2460.24,2460.24,3344.12,3344.12,2539.76,804.36,0,0,0,42948,168.19,42979,42948,0,32,1,INDIVIDUAL,,,,0,0,28049,0,1,1,1,10,22231,93,0,1,1711,71,15700,1,0,2,2,3117,5055,48.4,0,0,10,74,17,10,0,17,32,10,32,1,4,6,5,6,1,8,11,6,9,0,0,0,1,91.7,20,0,0,39637,28049,9800,23937,,,,,N,,,,,,,,,,,,,,
5525, 36 months,0.1797,199.66,Employe Relations Specialist,< 1 year,RENT,60000,Source Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,852xx,AZ,17.58,0,35612,0,43,,13,0,2176,0.357,43,w,0,0,1184.17,1184.17,728.33,455.84,0,0,0,42552,199.66,,42795,0,43,1,INDIVIDUAL,,,,0,0,72532,0,9,1,2,7,70356,98,2,8,1880,93,6100,2,5,10,10,6044,120,94,0,0,221,129,7,7,3,12,,5,,1,1,2,2,9,18,4,22,2,13,0,0,0,3,97.4,100,0,0,77845,72532,2000,71745,,,,,N,,,,,,,,,,,,,,
12000, 60 months,0.1199,266.88,Therapist,2 years,MORTGAGE,45000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,853xx,AZ,15.07,1,37834,0,7,,9,0,47,0.003,35,w,8941.46,8941.46,5054.27,5054.27,3058.54,1995.73,0,0,0,42948,266.88,42979,42948,0,,1,INDIVIDUAL,,,,0,0,157859,0,3,0,2,18,70229,34,0,0,47,23,14700,0,3,0,2,17540,10553,0.4,0,0,125,148,50,18,3,50,7,19,7,0,1,1,2,3,23,5,9,1,9,0,0,0,0,96.8,0,0,0,192094,70276,10600,85162,,,,,N,,,,,,,,,,,,,,
13500, 60 months,0.1199,300.24,Office Manager,10+ years,MORTGAGE,65000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,773xx,TX,21.16,0,34213,1,,82,7,1,12096,0.78,21,w,10059.59,10059.59,5682.08,5682.08,3440.41,2241.67,0,0,0,42948,300.24,42979,42948,0,,1,INDIVIDUAL,,,,0,0,198778,2,2,1,2,10,42864,87,2,2,9185,78,15600,0,0,3,5,28396,5150,78,0,0,267,156,0,0,1,0,,0,,0,3,4,3,3,8,4,12,3,7,,0,0,4,100,66.7,1,0,211538,54960,15450,49500,,,,,N,,,,,,,,,,,,,,
7000, 36 months,0.0849,220.95,carpenter,6 years,OWN,50000,Verified,42339,Current,n,,,credit_card,Credit card refinancing,585xx,ND,25.18,0,36312,0,60,66,9,1,9366,0.901,12,w,3526.98,3526.98,4189.8,4189.8,3473.02,716.78,0,0,0,42948,220.95,42979,42948,0,,1,INDIVIDUAL,,,,0,0,40947,0,2,0,0,32,31581,18,1,3,4281,57,10400,0,1,0,3,4550,930,90.8,0,0,198,37,9,9,0,9,,18,,0,6,7,6,6,5,7,7,7,9,0,0,0,1,91.7,66.7,0,0,70874,40947,10100,60474,,,,,N,,,,,,,,,,,,,,
7100, 36 months,0.1344,240.74,Asst. Dir. HCVP,2 years,RENT,82000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,435xx,OH,22.04,0,32721,2,43,52,15,1,5838,0.272,61,w,0,0,8261.068233,8261.07,7100,1161.07,0,0,0,42917,4181.74,,42948,0,51,1,INDIVIDUAL,,,,0,0,114936,3,4,2,2,1,109098,101,3,6,2979,72,21500,2,0,6,8,11494,8227,41.2,0,0,316,210,2,1,4,2,,0,,3,2,2,3,12,33,11,24,3,14,0,0,0,5,85.5,0,1,0,133047,114936,14000,111547,,,,,N,,,,,,,,,,,,,,
25000, 60 months,0.2699,763.24,Teacher,10+ years,MORTGAGE,62000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,775xx,TX,28.82,1,38384,3,13,,23,0,17020,0.74,48,w,20301.12,20301.12,14407.84,14407.84,4698.88,9708.96,0,0,0,42948,763.24,42979,42948,0,,1,INDIVIDUAL,,,,0,0,370962,2,9,0,1,22,235342,130,2,2,701,113,23000,1,0,8,3,16129,394,75.4,0,0,130,129,3,3,5,3,,3,,0,3,11,3,3,29,12,14,12,23,0,0,0,2,95.7,33.3,0,0,363285,252362,1600,206845,,,,,N,,,,,,,,,,,,,,
21825, 36 months,0.0791,683.02,Branch manager,10+ years,MORTGAGE,80000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,103xx,NY,29.35,0,34881,0,,,40,0,28001,0.147,60,w,0,0,23136.04874,23136.05,21825,1311.05,0,0,0,42767,1963.79,,42948,0,,1,INDIVIDUAL,,,,0,0,396406,0,6,1,2,12,51387,72,2,3,9901,30,190200,1,0,1,5,10714,149614,14,0,0,97,245,9,9,2,9,,9,,0,9,13,22,30,8,33,50,15,40,0,0,0,3,100,0,0,0,599552,79388,174000,71275,,,,,N,,,,,,,,,,,,,,
12000, 60 months,0.1485,284.54,Lab Assistant ,8 years,RENT,40000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,104xx,NY,13.62,0,39264,0,,,4,0,8438,0.511,6,f,9106.14,9106.14,5381.51,5381.51,2893.86,2487.65,0,0,0,42948,284.54,42979,42948,0,,1,INDIVIDUAL,,,,0,0,8438,0,0,0,0,,0,,0,2,5327,51,16500,0,0,1,2,2110,973,84.6,0,0,,101,21,21,0,101,,10,,0,1,3,1,1,0,4,6,3,4,0,0,0,0,100,100,0,0,16500,8438,6300,0,,,,,N,,,,,,,,,,,,,,
35000, 60 months,0.1078,757.16,Auditor,10+ years,OWN,118000,Source Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,801xx,CO,20.47,0,33664,0,,,13,0,64842,0.518,27,w,0,0,39895.89342,39895.89,35000,4895.89,0,0,0,42887,27833.73,,42887,0,,1,INDIVIDUAL,,,,0,0,487007,0,1,0,1,23,11102,65,0,0,22974,54,125100,1,5,1,2,37462,30267,68.2,0,0,149,285,25,7,7,48,,9,,0,5,6,7,11,4,11,16,6,13,0,0,0,1,100,57.1,0,0,556065,75944,95100,16965,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.0749,311.02,Legal Assistant,8 years,MORTGAGE,60000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,958xx,CA,26.02,0,31778,1,,,7,0,17182,0.661,11,w,5001.57,5001.57,5903.14,5903.14,4998.43,904.71,0,0,0,42948,311.02,42979,42948,0,,1,INDIVIDUAL,,,,0,0,39158,1,2,0,0,26,21976,57,1,1,5607,64,26000,0,1,1,1,5594,1093,83.7,0,0,128,347,1,1,1,216,,1,,0,1,3,1,2,4,5,6,4,7,0,0,0,1,100,100,0,0,75733,39158,6700,49733,,,,,N,,,,,,,,,,,,,,
22500, 60 months,0.1199,500.39,Loan Officer Asssistant,< 1 year,RENT,50000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,170xx,PA,18,0,35735,0,78,,6,0,7205,0.71,17,w,16765.43,16765.43,9469.94,9469.94,5734.57,3735.37,0,0,0,42948,500.39,42979,42948,0,74,1,INDIVIDUAL,,,,0,0,86648,0,2,0,2,16,28868,85,0,1,4026,71,10090,0,0,2,4,14441,4645,78,0,0,138,217,24,7,5,47,,9,,0,2,3,5,5,3,3,10,2,6,,0,0,1,100,50,0,0,95012,36073,9290,33822,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.0649,153.23,Teen & Sports Director,1 year,RENT,38000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,112xx,NY,16.36,0,38200,0,,,5,0,4236,0.282,37,w,0,0,5384.013275,5384.01,5000,384.01,0,0,0,42917,2639.31,,42917,0,,1,INDIVIDUAL,,,,0,0,92692,0,2,0,0,46,88456,98,0,2,2233,76,15000,0,0,0,2,18538,10764,28.2,0,0,136,134,13,13,0,13,,,,0,3,3,3,4,30,3,6,3,5,0,0,0,0,100,0,0,0,109168,92692,15000,94168,,,,,N,,,,,,,,,,,,,,
15000, 36 months,0.0917,478.19,Global Purchasing Director ,4 years,RENT,65000,Not Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,902xx,CA,13.7,1,32021,0,,57,4,1,14842,0.31,7,w,0,0,16383.92701,16383.93,15000,1383.93,0,0,0,42795,10186.56,,42795,1,3,1,INDIVIDUAL,,,,0,1089,34820,0,1,1,1,12,19978,85,0,1,5995,31,47200,0,0,0,2,8705,15733,31,0,0,129,339,13,12,1,13,,13,,0,3,3,4,4,2,3,4,3,4,,0,1,1,100,66.7,1,0,70816,34820,47200,23616,,,,,N,,,,,,,,,,,,,,
20000, 36 months,0.1344,678.13,Regional Fleet & Supply Chain Manager,2 years,OWN,82500,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,194xx,PA,15.49,0,39295,0,38,,10,0,7920,0.508,15,w,0,0,22527.59152,22527.59,20000,2527.59,0,0,0,42767,14427.36,,42948,0,,1,INDIVIDUAL,,,,0,0,195835,0,3,1,2,10,16470,51,2,3,4716,51,15600,2,2,0,8,19584,7351,43.9,0,0,94,100,7,7,5,7,,13,,0,3,4,4,4,5,5,5,4,10,0,0,0,3,93.3,25,0,0,223504,24390,13100,32154,,,,,N,,,,,,,,,,,,,,
11500, 60 months,0.1948,301.37,Teacher,4 years,RENT,32000,Source Verified,42339,Current,n,,,small_business,Business,840xx,UT,29.11,0,39083,1,,,12,0,8013,0.735,17,w,8971.31,8971.31,5694.92,5694.92,2528.69,3166.23,0,0,0,42948,301.37,42979,42948,0,,1,INDIVIDUAL,,,,0,1309,35978,0,7,0,0,26,27965,68,0,0,6278,70,10900,0,0,1,0,3598,2487,76.3,0,0,107,106,43,26,0,45,,0,,0,2,2,2,4,10,5,7,2,12,0,0,0,0,76.5,50,0,0,51757,35978,10500,40857,,,,,N,,,,,,,,,,,,,,
6000, 36 months,0.098,193.05,Deli clerk ,< 1 year,RENT,25000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,341xx,FL,25.25,0,36039,0,50,74,14,1,6508,0.205,21,w,3052.26,3052.26,3681.29,3681.29,2947.74,733.55,0,0,0,42948,193.05,42979,42948,0,50,1,INDIVIDUAL,,,,0,0,12064,0,1,0,0,38,5556,44,1,8,5386,27,31800,0,0,0,8,862,2655,68,0,0,38,207,8,8,1,41,50,13,50,4,2,5,2,8,1,13,19,5,13,0,0,0,1,80,66.7,1,0,44357,12064,8300,12557,,,,,N,,,,,,,,,,,,,,
